sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
3132	17	1566	expected	shave	simple	The farmers shave	2
3133	17	1567	unexpected	shed	simple	The farmers sheds	2
3134	17	1567	expected	shed	simple	The farmers shed	2
3135	17	1568	unexpected	shell	simple	The farmers shells	2
3136	17	1568	expected	shell	simple	The farmers shell	2
3137	17	1569	unexpected	shield	simple	The farmers shields	2
3138	17	1569	expected	shield	simple	The farmers shield	2
3139	17	1570	unexpected	shift	simple	The farmers shifts	2
3140	17	1570	expected	shift	simple	The farmers shift	2
3141	17	1571	unexpected	shine	simple	The farmers shines	2
3142	17	1571	expected	shine	simple	The farmers shine	2
3143	17	1572	unexpected	ship	simple	The farmers ships	2
3144	17	1572	expected	ship	simple	The farmers ship	2
3145	17	1573	unexpected	shirk	simple	The farmers shirks	2
3146	17	1573	expected	shirk	simple	The farmers shirk	2
3147	17	1574	unexpected	shock	simple	The farmers shocks	2
3148	17	1574	expected	shock	simple	The farmers shock	2
3149	17	1575	unexpected	shoe-horn	simple	The farmers shoe-horns	2
3150	17	1575	expected	shoe-horn	simple	The farmers shoe-horn	2
3151	17	1576	unexpected	shoot	simple	The farmers shoots	2
3152	17	1576	expected	shoot	simple	The farmers shoot	2
3153	17	1577	unexpected	shop	simple	The farmers shops	2
3154	17	1577	expected	shop	simple	The farmers shop	2
3155	17	1578	unexpected	shore	simple	The farmers shores	2
3156	17	1578	expected	shore	simple	The farmers shore	2
3157	17	1579	unexpected	shorn	simple	The farmers shorns	2
3158	17	1579	expected	shorn	simple	The farmers shorn	2
3159	17	1580	unexpected	shorten	simple	The farmers shortens	2
3160	17	1580	expected	shorten	simple	The farmers shorten	2
3161	17	1581	unexpected	short	simple	The farmers shorts	2
3162	17	1581	expected	short	simple	The farmers short	2
3163	17	1582	unexpected	shoulder	simple	The farmers shoulders	2
3164	17	1582	expected	shoulder	simple	The farmers shoulder	2
3165	17	1583	unexpected	shout	simple	The farmers shouts	2
3166	17	1583	expected	shout	simple	The farmers shout	2
3167	17	1584	unexpected	shove	simple	The farmers shoves	2
3168	17	1584	expected	shove	simple	The farmers shove	2
3169	17	1585	unexpected	shower	simple	The farmers showers	2
3170	17	1585	expected	shower	simple	The farmers shower	2
3171	17	1586	unexpected	show	simple	The farmers shows	2
3172	17	1586	expected	show	simple	The farmers show	2
3173	17	1587	unexpected	shrink	simple	The farmers shrinks	2
3174	17	1587	expected	shrink	simple	The farmers shrink	2
3175	17	1588	unexpected	shun	simple	The farmers shuns	2
3176	17	1588	expected	shun	simple	The farmers shun	2
3177	17	1589	unexpected	shut	simple	The farmers shuts	2
3178	17	1589	expected	shut	simple	The farmers shut	2
3179	17	1590	unexpected	shy	simple	The farmers shies	2
3180	17	1590	expected	shy	simple	The farmers shy	2
3181	17	1591	unexpected	sidetrack	simple	The farmers sidetracks	2
3182	17	1591	expected	sidetrack	simple	The farmers sidetrack	2
3183	17	1592	unexpected	side	simple	The farmers sides	2
3184	17	1592	expected	side	simple	The farmers side	2
3185	17	1593	unexpected	sift	simple	The farmers sifts	2
3186	17	1593	expected	sift	simple	The farmers sift	2
3187	17	1594	unexpected	signal	simple	The farmers signals	2
3188	17	1594	expected	signal	simple	The farmers signal	2
3189	17	1595	unexpected	signify	simple	The farmers signifies	2
3190	17	1595	expected	signify	simple	The farmers signify	2
3191	17	1596	unexpected	sign	simple	The farmers signs	2
3192	17	1596	expected	sign	simple	The farmers sign	2
3193	17	1597	unexpected	simplify	simple	The farmers simplifies	2
3194	17	1597	expected	simplify	simple	The farmers simplify	2
3195	17	1598	unexpected	sing	simple	The farmers sings	2
3196	17	1598	expected	sing	simple	The farmers sing	2
3197	17	1599	unexpected	sink	simple	The farmers sinks	2
3198	17	1599	expected	sink	simple	The farmers sink	2
3199	17	1600	unexpected	sit	simple	The farmers sits	2
3200	17	1600	expected	sit	simple	The farmers sit	2
3201	17	1601	unexpected	skid	simple	The farmers skids	2
3202	17	1601	expected	skid	simple	The farmers skid	2
3203	17	1602	unexpected	skim	simple	The farmers skims	2
3204	17	1602	expected	skim	simple	The farmers skim	2
3205	17	1603	unexpected	skipper	simple	The farmers skippers	2
3206	17	1603	expected	skipper	simple	The farmers skipper	2
3207	17	1604	unexpected	skip	simple	The farmers skips	2
3208	17	1604	expected	skip	simple	The farmers skip	2
3209	17	1605	unexpected	ski	simple	The farmers skis	2
3210	17	1605	expected	ski	simple	The farmers ski	2
3211	17	1606	unexpected	slack	simple	The farmers slacks	2
3212	17	1606	expected	slack	simple	The farmers slack	2
3213	17	1607	unexpected	slam-dunk	simple	The farmers slam-dunks	2
3214	17	1607	expected	slam-dunk	simple	The farmers slam-dunk	2
3215	17	1608	unexpected	slash	simple	The farmers slashes	2
3216	17	1608	expected	slash	simple	The farmers slash	2
3217	17	1609	unexpected	sleep	simple	The farmers sleeps	2
3218	17	1609	expected	sleep	simple	The farmers sleep	2
3219	17	1610	unexpected	slide	simple	The farmers slides	2
3220	17	1610	expected	slide	simple	The farmers slide	2
3221	17	1611	unexpected	slip	simple	The farmers slips	2
3222	17	1611	expected	slip	simple	The farmers slip	2
3223	17	1612	unexpected	slog	simple	The farmers slogs	2
3224	17	1612	expected	slog	simple	The farmers slog	2
3225	17	1613	unexpected	slow	simple	The farmers slows	2
3226	17	1613	expected	slow	simple	The farmers slow	2
3227	17	1614	unexpected	slump	simple	The farmers slumps	2
3228	17	1614	expected	slump	simple	The farmers slump	2
3229	17	1615	unexpected	smash	simple	The farmers smashes	2
3230	17	1615	expected	smash	simple	The farmers smash	2
3231	17	1616	unexpected	smoke	simple	The farmers smokes	2
3232	17	1616	expected	smoke	simple	The farmers smoke	2
3233	17	1617	unexpected	smooth	simple	The farmers smooths	2
3234	17	1617	expected	smooth	simple	The farmers smooth	2
3235	17	1618	unexpected	smother	simple	The farmers smothers	2
3236	17	1618	expected	smother	simple	The farmers smother	2
3237	17	1619	unexpected	smuggle	simple	The farmers smuggles	2
3238	17	1619	expected	smuggle	simple	The farmers smuggle	2
3239	17	1620	unexpected	snatch	simple	The farmers snatches	2
3240	17	1620	expected	snatch	simple	The farmers snatch	2
3241	17	1621	unexpected	sniff	simple	The farmers sniffs	2
3242	17	1621	expected	sniff	simple	The farmers sniff	2
3243	17	1622	unexpected	soak	simple	The farmers soaks	2
3244	17	1622	expected	soak	simple	The farmers soak	2
3245	17	1623	unexpected	soar	simple	The farmers soars	2
3246	17	1623	expected	soar	simple	The farmers soar	2
3247	17	1624	unexpected	sob	simple	The farmers sobs	2
3248	17	1624	expected	sob	simple	The farmers sob	2
3249	17	1625	unexpected	socialize	simple	The farmers socializes	2
3250	17	1625	expected	socialize	simple	The farmers socialize	2
3251	17	1626	unexpected	sock	simple	The farmers socks	2
3252	17	1626	expected	sock	simple	The farmers sock	2
3253	17	1627	unexpected	soften	simple	The farmers softens	2
3254	17	1627	expected	soften	simple	The farmers soften	2
3255	17	1628	unexpected	solicit	simple	The farmers solicits	2
3256	17	1628	expected	solicit	simple	The farmers solicit	2
3257	17	1629	unexpected	solidify	simple	The farmers solidifies	2
3258	17	1629	expected	solidify	simple	The farmers solidify	2
3259	17	1630	unexpected	solve	simple	The farmers solves	2
3260	17	1630	expected	solve	simple	The farmers solve	2
3261	17	1631	unexpected	soothe	simple	The farmers soothes	2
3262	17	1631	expected	soothe	simple	The farmers soothe	2
3263	17	1632	unexpected	sort	simple	The farmers sorts	2
3264	17	1632	expected	sort	simple	The farmers sort	2
3265	17	1633	unexpected	sound	simple	The farmers sounds	2
3266	17	1633	expected	sound	simple	The farmers sound	2
3267	17	1634	unexpected	sour	simple	The farmers sours	2
3268	17	1634	expected	sour	simple	The farmers sour	2
3269	17	1635	unexpected	sow	simple	The farmers sows	2
3270	17	1635	expected	sow	simple	The farmers sow	2
3271	17	1636	unexpected	spare	simple	The farmers spares	2
3272	17	1636	expected	spare	simple	The farmers spare	2
3273	17	1637	unexpected	spark	simple	The farmers sparks	2
3274	17	1637	expected	spark	simple	The farmers spark	2
3275	17	1638	unexpected	spawn	simple	The farmers spawns	2
3276	17	1638	expected	spawn	simple	The farmers spawn	2
3277	17	1639	unexpected	speak	simple	The farmers speaks	2
3278	17	1639	expected	speak	simple	The farmers speak	2
3279	17	1640	unexpected	specialize	simple	The farmers specializes	2
3280	17	1640	expected	specialize	simple	The farmers specialize	2
3281	17	1641	unexpected	specify	simple	The farmers specifies	2
3282	17	1641	expected	specify	simple	The farmers specify	2
3283	17	1642	unexpected	speculate	simple	The farmers speculates	2
3284	17	1642	expected	speculate	simple	The farmers speculate	2
3285	17	1643	unexpected	speed	simple	The farmers speeds	2
3286	17	1643	expected	speed	simple	The farmers speed	2
3287	17	1644	unexpected	spell	simple	The farmers spells	2
3288	17	1644	expected	spell	simple	The farmers spell	2
3289	17	1645	unexpected	spend	simple	The farmers spends	2
3290	17	1645	expected	spend	simple	The farmers spend	2
3291	17	1646	unexpected	spill	simple	The farmers spills	2
3292	17	1646	expected	spill	simple	The farmers spill	2
3293	17	1647	unexpected	spin	simple	The farmers spins	2
3294	17	1647	expected	spin	simple	The farmers spin	2
3295	17	1648	unexpected	split	simple	The farmers splits	2
3296	17	1648	expected	split	simple	The farmers split	2
3297	17	1649	unexpected	sponsor	simple	The farmers sponsors	2
3298	17	1649	expected	sponsor	simple	The farmers sponsor	2
3299	17	1650	unexpected	spotlight	simple	The farmers spotlights	2
3300	17	1650	expected	spotlight	simple	The farmers spotlight	2
3301	17	1651	unexpected	spot	simple	The farmers spots	2
3302	17	1651	expected	spot	simple	The farmers spot	2
3303	17	1652	unexpected	spread	simple	The farmers spreads	2
3304	17	1652	expected	spread	simple	The farmers spread	2
3305	17	1653	unexpected	spring	simple	The farmers springs	2
3306	17	1653	expected	spring	simple	The farmers spring	2
3307	17	1654	unexpected	sprout	simple	The farmers sprouts	2
3308	17	1654	expected	sprout	simple	The farmers sprout	2
3309	17	1655	unexpected	spruce	simple	The farmers spruces	2
3310	17	1655	expected	spruce	simple	The farmers spruce	2
3311	17	1656	unexpected	spurn	simple	The farmers spurns	2
3312	17	1656	expected	spurn	simple	The farmers spurn	2
3313	17	1657	unexpected	spur	simple	The farmers spurs	2
3314	17	1657	expected	spur	simple	The farmers spur	2
3315	17	1658	unexpected	spy	simple	The farmers spies	2
3316	17	1658	expected	spy	simple	The farmers spy	2
3317	17	1659	unexpected	square	simple	The farmers squares	2
3318	17	1659	expected	square	simple	The farmers square	2
3319	17	1660	unexpected	squeeze	simple	The farmers squeezes	2
3320	17	1660	expected	squeeze	simple	The farmers squeeze	2
3321	18	1661	unexpected	stabilize	simple	The officers stabilizes	2
3322	18	1661	expected	stabilize	simple	The officers stabilize	2
3323	18	1662	unexpected	stack	simple	The officers stacks	2
3324	18	1662	expected	stack	simple	The officers stack	2
3325	18	1663	unexpected	staff	simple	The officers staffs	2
3326	18	1663	expected	staff	simple	The officers staff	2
3327	18	1664	unexpected	stage	simple	The officers stages	2
3328	18	1664	expected	stage	simple	The officers stage	2
3329	18	1665	unexpected	stain	simple	The officers stains	2
3330	18	1665	expected	stain	simple	The officers stain	2
3331	18	1666	unexpected	stall	simple	The officers stalls	2
3332	18	1666	expected	stall	simple	The officers stall	2
3333	18	1667	unexpected	stampede	simple	The officers stampedes	2
3334	18	1667	expected	stampede	simple	The officers stampede	2
3335	18	1668	unexpected	stamp	simple	The officers stamps	2
3336	18	1668	expected	stamp	simple	The officers stamp	2
3337	18	1669	unexpected	stanch	simple	The officers stanches	2
3338	18	1669	expected	stanch	simple	The officers stanch	2
3339	18	1670	unexpected	standardize	simple	The officers standardizes	2
3340	18	1670	expected	standardize	simple	The officers standardize	2
3341	18	1671	unexpected	stand	simple	The officers stands	2
3342	18	1671	expected	stand	simple	The officers stand	2
3343	18	1672	unexpected	start	simple	The officers starts	2
3344	18	1672	expected	start	simple	The officers start	2
3345	18	1673	unexpected	star	simple	The officers stars	2
3346	18	1673	expected	star	simple	The officers star	2
3347	18	1674	unexpected	starve	simple	The officers starves	2
3348	18	1674	expected	starve	simple	The officers starve	2
3349	18	1675	unexpected	stash	simple	The officers stashes	2
3350	18	1675	expected	stash	simple	The officers stash	2
3351	18	1676	unexpected	state	simple	The officers states	2
3352	18	1676	expected	state	simple	The officers state	2
3353	18	1677	unexpected	stave	simple	The officers staves	2
3354	18	1677	expected	stave	simple	The officers stave	2
3355	18	1678	unexpected	stay	simple	The officers stays	2
3356	18	1678	expected	stay	simple	The officers stay	2
3357	18	1679	unexpected	steal	simple	The officers steals	2
3358	18	1679	expected	steal	simple	The officers steal	2
3359	18	1680	unexpected	steer	simple	The officers steers	2
3360	18	1680	expected	steer	simple	The officers steer	2
3361	18	1681	unexpected	stem	simple	The officers stems	2
3362	18	1681	expected	stem	simple	The officers stem	2
3363	18	1682	unexpected	step	simple	The officers steps	2
3364	18	1682	expected	step	simple	The officers step	2
3365	18	1683	unexpected	sterilize	simple	The officers sterilizes	2
3366	18	1683	expected	sterilize	simple	The officers sterilize	2
3367	18	1684	unexpected	stick	simple	The officers sticks	2
3368	18	1684	expected	stick	simple	The officers stick	2
3369	18	1685	unexpected	stifle	simple	The officers stifles	2
3370	18	1685	expected	stifle	simple	The officers stifle	2
3371	18	1686	unexpected	stimulate	simple	The officers stimulates	2
3372	18	1686	expected	stimulate	simple	The officers stimulate	2
3373	18	1687	unexpected	stipulate	simple	The officers stipulates	2
3374	18	1687	expected	stipulate	simple	The officers stipulate	2
3375	18	1688	unexpected	stir	simple	The officers stirs	2
3376	18	1688	expected	stir	simple	The officers stir	2
3377	18	1689	unexpected	stockpile	simple	The officers stockpiles	2
3378	18	1689	expected	stockpile	simple	The officers stockpile	2
3379	18	1690	unexpected	stock	simple	The officers stocks	2
3380	18	1690	expected	stock	simple	The officers stock	2
3381	18	1691	unexpected	stomach	simple	The officers stomaches	2
3382	18	1691	expected	stomach	simple	The officers stomach	2
3383	18	1692	unexpected	stop	simple	The officers stops	2
3384	18	1692	expected	stop	simple	The officers stop	2
3385	18	1693	unexpected	store	simple	The officers stores	2
3386	18	1693	expected	store	simple	The officers store	2
3387	18	1694	unexpected	strafe	simple	The officers strafes	2
3388	18	1694	expected	strafe	simple	The officers strafe	2
3389	18	1695	unexpected	straighten	simple	The officers straightens	2
3390	18	1695	expected	straighten	simple	The officers straighten	2
3391	18	1696	unexpected	strain	simple	The officers strains	2
3392	18	1696	expected	strain	simple	The officers strain	2
3393	18	1697	unexpected	stray	simple	The officers strays	2
3394	18	1697	expected	stray	simple	The officers stray	2
3395	18	1698	unexpected	streamline	simple	The officers streamlines	2
3396	18	1698	expected	streamline	simple	The officers streamline	2
3397	18	1699	unexpected	streetspeak	simple	The officers streetspeaks	2
3398	18	1699	expected	streetspeak	simple	The officers streetspeak	2
3399	18	1700	unexpected	strengthen	simple	The officers strengthens	2
3400	18	1700	expected	strengthen	simple	The officers strengthen	2
3401	18	1701	unexpected	stress	simple	The officers stresses	2
3402	18	1701	expected	stress	simple	The officers stress	2
3403	18	1702	unexpected	stretch	simple	The officers stretches	2
3404	18	1702	expected	stretch	simple	The officers stretch	2
3405	18	1703	unexpected	strike	simple	The officers strikes	2
3406	18	1703	expected	strike	simple	The officers strike	2
3407	18	1704	unexpected	strip	simple	The officers strips	2
3408	18	1704	expected	strip	simple	The officers strip	2
3409	18	1705	unexpected	stroll	simple	The officers strolls	2
3410	18	1705	expected	stroll	simple	The officers stroll	2
3411	18	1706	unexpected	structure	simple	The officers structures	2
3412	18	1706	expected	structure	simple	The officers structure	2
3413	18	1707	unexpected	struggle	simple	The officers struggles	2
3414	18	1707	expected	struggle	simple	The officers struggle	2
3415	18	1708	unexpected	study	simple	The officers studies	2
3416	18	1708	expected	study	simple	The officers study	2
3417	18	1709	unexpected	stumble	simple	The officers stumbles	2
3418	18	1709	expected	stumble	simple	The officers stumble	2
3419	18	1710	unexpected	subcontract	simple	The officers subcontracts	2
3420	18	1710	expected	subcontract	simple	The officers subcontract	2
3421	18	1711	unexpected	subject	simple	The officers subjects	2
3422	18	1711	expected	subject	simple	The officers subject	2
3423	18	1712	unexpected	sublet	simple	The officers sublets	2
3424	18	1712	expected	sublet	simple	The officers sublet	2
3425	18	1713	unexpected	submit	simple	The officers submits	2
3426	18	1713	expected	submit	simple	The officers submit	2
3427	18	1714	unexpected	subordinate	simple	The officers subordinates	2
3428	18	1714	expected	subordinate	simple	The officers subordinate	2
3429	18	1715	unexpected	subpoena	simple	The officers subpoenas	2
3430	18	1715	expected	subpoena	simple	The officers subpoena	2
3431	18	1716	unexpected	subscribe	simple	The officers subscribes	2
3432	18	1716	expected	subscribe	simple	The officers subscribe	2
3433	18	1717	unexpected	subsidize	simple	The officers subsidizes	2
3434	18	1717	expected	subsidize	simple	The officers subsidize	2
3435	18	1718	unexpected	substantiate	simple	The officers substantiates	2
3436	18	1718	expected	substantiate	simple	The officers substantiate	2
3437	18	1719	unexpected	substitute	simple	The officers substitutes	2
3438	18	1719	expected	substitute	simple	The officers substitute	2
3439	18	1720	unexpected	subtract	simple	The officers subtracts	2
3440	18	1720	expected	subtract	simple	The officers subtract	2
3441	18	1721	unexpected	subvert	simple	The officers subverts	2
3442	18	1721	expected	subvert	simple	The officers subvert	2
3443	18	1722	unexpected	succeed	simple	The officers succeeds	2
3444	18	1722	expected	succeed	simple	The officers succeed	2
3445	18	1723	unexpected	sue	simple	The officers sues	2
3446	18	1723	expected	sue	simple	The officers sue	2
3447	18	1724	unexpected	suffer	simple	The officers suffers	2
3448	18	1724	expected	suffer	simple	The officers suffer	2
3449	18	1725	unexpected	suffice	simple	The officers suffices	2
3450	18	1725	expected	suffice	simple	The officers suffice	2
3451	18	1726	unexpected	suggest	simple	The officers suggests	2
3452	18	1726	expected	suggest	simple	The officers suggest	2
3453	18	1727	unexpected	suit	simple	The officers suits	2
3454	18	1727	expected	suit	simple	The officers suit	2
3455	18	1728	unexpected	summarize	simple	The officers summarizes	2
3456	18	1728	expected	summarize	simple	The officers summarize	2
3457	18	1729	unexpected	summon	simple	The officers summons	2
3458	18	1729	expected	summon	simple	The officers summon	2
3459	18	1730	unexpected	sum	simple	The officers sums	2
3460	18	1730	expected	sum	simple	The officers sum	2
3461	18	1731	unexpected	supersede	simple	The officers supersedes	2
3462	18	1731	expected	supersede	simple	The officers supersede	2
3463	18	1732	unexpected	supervise	simple	The officers supervises	2
3464	18	1732	expected	supervise	simple	The officers supervise	2
3465	18	1733	unexpected	supplement	simple	The officers supplements	2
3466	18	1733	expected	supplement	simple	The officers supplement	2
3467	18	1734	unexpected	supply	simple	The officers supplies	2
3468	18	1734	expected	supply	simple	The officers supply	2
3469	18	1735	unexpected	support	simple	The officers supports	2
3470	18	1735	expected	support	simple	The officers support	2
3471	18	1736	unexpected	suppose	simple	The officers supposes	2
3472	18	1736	expected	suppose	simple	The officers suppose	2
3473	18	1737	unexpected	suppress	simple	The officers suppresses	2
3474	18	1737	expected	suppress	simple	The officers suppress	2
3475	18	1738	unexpected	surface	simple	The officers surfaces	2
3476	18	1738	expected	surface	simple	The officers surface	2
3477	18	1739	unexpected	surge	simple	The officers surges	2
3478	18	1739	expected	surge	simple	The officers surge	2
3479	18	1740	unexpected	surpass	simple	The officers surpasses	2
3480	18	1740	expected	surpass	simple	The officers surpass	2
3481	18	1741	unexpected	surprise	simple	The officers surprises	2
3482	18	1741	expected	surprise	simple	The officers surprise	2
3483	18	1742	unexpected	surrender	simple	The officers surrenders	2
3484	18	1742	expected	surrender	simple	The officers surrender	2
3485	18	1743	unexpected	survey	simple	The officers surveys	2
3486	18	1743	expected	survey	simple	The officers survey	2
3487	18	1744	unexpected	survive	simple	The officers survives	2
3488	18	1744	expected	survive	simple	The officers survive	2
3489	18	1745	unexpected	suspect	simple	The officers suspects	2
3490	18	1745	expected	suspect	simple	The officers suspect	2
3491	18	1746	unexpected	suspend	simple	The officers suspends	2
3492	18	1746	expected	suspend	simple	The officers suspend	2
3493	18	1747	unexpected	sustain	simple	The officers sustains	2
3494	18	1747	expected	sustain	simple	The officers sustain	2
3495	18	1748	unexpected	swallow	simple	The officers swallows	2
3496	18	1748	expected	swallow	simple	The officers swallow	2
3497	18	1749	unexpected	swamp	simple	The officers swamps	2
3498	18	1749	expected	swamp	simple	The officers swamp	2
3499	18	1750	unexpected	swap	simple	The officers swaps	2
3500	18	1750	expected	swap	simple	The officers swap	2
3501	18	1751	unexpected	sway	simple	The officers sways	2
3502	18	1751	expected	sway	simple	The officers sway	2
3503	18	1752	unexpected	swear	simple	The officers swears	2
3504	18	1752	expected	swear	simple	The officers swear	2
3505	18	1753	unexpected	sweat	simple	The officers sweats	2
3506	18	1753	expected	sweat	simple	The officers sweat	2
3507	18	1754	unexpected	sweeten	simple	The officers sweetens	2
3508	18	1754	expected	sweeten	simple	The officers sweeten	2
3509	18	1755	unexpected	swell	simple	The officers swells	2
3510	18	1755	expected	swell	simple	The officers swell	2
3511	18	1756	unexpected	swing	simple	The officers swings	2
3512	18	1756	expected	swing	simple	The officers swing	2
3513	18	1757	unexpected	switch	simple	The officers switches	2
3514	18	1757	expected	switch	simple	The officers switch	2
3515	19	1758	unexpected	synthesize	simple	The managers synthesizes	2
3516	19	1758	expected	synthesize	simple	The managers synthesize	2
3517	19	1759	unexpected	tackle	simple	The managers tackles	2
3518	19	1759	expected	tackle	simple	The managers tackle	2
3519	19	1760	unexpected	tag	simple	The managers tags	2
3520	19	1760	expected	tag	simple	The managers tag	2
3521	19	1761	unexpected	take	simple	The managers takes	2
3522	19	1761	expected	take	simple	The managers take	2
3523	19	1762	unexpected	talk	simple	The managers talks	2
3524	19	1762	expected	talk	simple	The managers talk	2
3525	19	1763	unexpected	tamper	simple	The managers tampers	2
3526	19	1763	expected	tamper	simple	The managers tamper	2
3527	19	1764	unexpected	tandy	simple	The managers tandies	2
3528	19	1764	expected	tandy	simple	The managers tandy	2
3529	19	1765	unexpected	tap	simple	The managers taps	2
3530	19	1765	expected	tap	simple	The managers tap	2
3531	19	1766	unexpected	target	simple	The managers targets	2
3532	19	1766	expected	target	simple	The managers target	2
3533	19	1767	unexpected	tarnish	simple	The managers tarnishes	2
3534	19	1767	expected	tarnish	simple	The managers tarnish	2
3535	19	1768	unexpected	taste	simple	The managers tastes	2
3536	19	1768	expected	taste	simple	The managers taste	2
3537	19	1769	unexpected	tax	simple	The managers taxes	2
3538	19	1769	expected	tax	simple	The managers tax	2
3539	19	1770	unexpected	teach	simple	The managers teaches	2
3540	19	1770	expected	teach	simple	The managers teach	2
3541	19	1771	unexpected	team	simple	The managers teams	2
3542	19	1771	expected	team	simple	The managers team	2
3543	19	1772	unexpected	tear	simple	The managers tears	2
3544	19	1772	expected	tear	simple	The managers tear	2
3545	19	1773	unexpected	tell	simple	The managers tells	2
3546	19	1773	expected	tell	simple	The managers tell	2
3547	19	1774	unexpected	tender	simple	The managers tenders	2
3548	19	1774	expected	tender	simple	The managers tender	2
3549	19	1775	unexpected	tend	simple	The managers tends	2
3550	19	1775	expected	tend	simple	The managers tend	2
3551	19	1776	unexpected	terminate	simple	The managers terminates	2
3552	19	1776	expected	terminate	simple	The managers terminate	2
3553	19	1777	unexpected	term	simple	The managers terms	2
3554	19	1777	expected	term	simple	The managers term	2
3555	19	1778	unexpected	test-drive	simple	The managers test-drives	2
3556	19	1778	expected	test-drive	simple	The managers test-drive	2
3557	19	1779	unexpected	testify	simple	The managers testifies	2
3558	19	1779	expected	testify	simple	The managers testify	2
3559	19	1780	unexpected	test	simple	The managers tests	2
3560	19	1780	expected	test	simple	The managers test	2
3561	19	1781	unexpected	thank	simple	The managers thanks	2
3562	19	1781	expected	thank	simple	The managers thank	2
3563	19	1782	unexpected	the	simple	The managers thes	2
3564	19	1782	expected	the	simple	The managers the	2
3565	19	1783	unexpected	think	simple	The managers thinks	2
3566	19	1783	expected	think	simple	The managers think	2
3567	19	1784	unexpected	thrash	simple	The managers thrashes	2
3568	19	1784	expected	thrash	simple	The managers thrash	2
3569	19	1785	unexpected	threaten	simple	The managers threatens	2
3570	19	1785	expected	threaten	simple	The managers threaten	2
3571	19	1786	unexpected	thrive	simple	The managers thrives	2
3572	19	1786	expected	thrive	simple	The managers thrive	2
3573	19	1787	unexpected	throw	simple	The managers throws	2
3574	19	1787	expected	throw	simple	The managers throw	2
3575	19	1788	unexpected	thwart	simple	The managers thwarts	2
3576	19	1788	expected	thwart	simple	The managers thwart	2
3577	19	1789	unexpected	tick	simple	The managers ticks	2
3578	19	1789	expected	tick	simple	The managers tick	2
3579	19	1790	unexpected	tie	simple	The managers ties	2
3580	19	1790	expected	tie	simple	The managers tie	2
3581	19	1791	unexpected	tighten	simple	The managers tightens	2
3582	19	1791	expected	tighten	simple	The managers tighten	2
3583	19	1792	unexpected	tilt	simple	The managers tilts	2
3584	19	1792	expected	tilt	simple	The managers tilt	2
3585	19	1793	unexpected	time	simple	The managers times	2
3586	19	1793	expected	time	simple	The managers time	2
3587	19	1794	unexpected	tiptoe	simple	The managers tiptoes	2
3588	19	1794	expected	tiptoe	simple	The managers tiptoe	2
3589	19	1795	unexpected	tolerate	simple	The managers tolerates	2
3590	19	1795	expected	tolerate	simple	The managers tolerate	2
3591	19	1796	unexpected	topple	simple	The managers topples	2
3592	19	1796	expected	topple	simple	The managers topple	2
3593	19	1797	unexpected	top	simple	The managers tops	2
3594	19	1797	expected	top	simple	The managers top	2
3595	19	1798	unexpected	torment	simple	The managers torments	2
3596	19	1798	expected	torment	simple	The managers torment	2
3597	19	1799	unexpected	torpedo	simple	The managers torpedoes	2
3598	19	1799	expected	torpedo	simple	The managers torpedo	2
3599	19	1800	unexpected	torture	simple	The managers tortures	2
3600	19	1800	expected	torture	simple	The managers torture	2
3601	19	1801	unexpected	toss	simple	The managers tosses	2
3602	19	1801	expected	toss	simple	The managers toss	2
3603	19	1802	unexpected	total	simple	The managers totals	2
3604	19	1802	expected	total	simple	The managers total	2
3605	19	1803	unexpected	totter	simple	The managers totters	2
3606	19	1803	expected	totter	simple	The managers totter	2
3607	19	1804	unexpected	touch	simple	The managers touches	2
3608	19	1804	expected	touch	simple	The managers touch	2
3609	19	1805	unexpected	toughen	simple	The managers toughens	2
3610	19	1805	expected	toughen	simple	The managers toughen	2
3611	19	1806	unexpected	tough	simple	The managers toughs	2
3612	19	1806	expected	tough	simple	The managers tough	2
3613	19	1807	unexpected	tour	simple	The managers tours	2
3614	19	1807	expected	tour	simple	The managers tour	2
3615	19	1808	unexpected	tout	simple	The managers touts	2
3616	19	1808	expected	tout	simple	The managers tout	2
3617	19	1809	unexpected	tower	simple	The managers towers	2
3618	19	1809	expected	tower	simple	The managers tower	2
3619	19	1810	unexpected	trace	simple	The managers traces	2
3620	19	1810	expected	trace	simple	The managers trace	2
3621	19	1811	unexpected	track	simple	The managers tracks	2
3622	19	1811	expected	track	simple	The managers track	2
3623	19	1812	unexpected	trade	simple	The managers trades	2
3624	19	1812	expected	trade	simple	The managers trade	2
3625	19	1813	unexpected	traduce	simple	The managers traduces	2
3626	19	1813	expected	traduce	simple	The managers traduce	2
3627	19	1814	unexpected	trail	simple	The managers trails	2
3628	19	1814	expected	trail	simple	The managers trail	2
3629	19	1815	unexpected	train	simple	The managers trains	2
3630	19	1815	expected	train	simple	The managers train	2
3631	19	1816	unexpected	transact	simple	The managers transacts	2
3632	19	1816	expected	transact	simple	The managers transact	2
3633	19	1817	unexpected	transfer	simple	The managers transfers	2
3634	19	1817	expected	transfer	simple	The managers transfer	2
3635	19	1818	unexpected	transform	simple	The managers transforms	2
3636	19	1818	expected	transform	simple	The managers transform	2
3637	19	1819	unexpected	translate	simple	The managers translates	2
3638	19	1819	expected	translate	simple	The managers translate	2
3639	19	1820	unexpected	transmit	simple	The managers transmits	2
