sentid	contextid	pairid	comparison	lemma	condition	sentence	ROI
3161	17	1581	unexpected	short	vp_coord	The managers unwind and shorts	4
3162	17	1581	expected	short	vp_coord	The managers unwind and short	4
3163	17	1582	unexpected	shoulder	vp_coord	The managers unwind and shoulders	4
3164	17	1582	expected	shoulder	vp_coord	The managers unwind and shoulder	4
3165	17	1583	unexpected	shout	vp_coord	The managers unwind and shouts	4
3166	17	1583	expected	shout	vp_coord	The managers unwind and shout	4
3167	17	1584	unexpected	shove	vp_coord	The managers unwind and shoves	4
3168	17	1584	expected	shove	vp_coord	The managers unwind and shove	4
3169	17	1585	unexpected	shower	vp_coord	The managers unwind and showers	4
3170	17	1585	expected	shower	vp_coord	The managers unwind and shower	4
3171	17	1586	unexpected	show	vp_coord	The managers unwind and shows	4
3172	17	1586	expected	show	vp_coord	The managers unwind and show	4
3173	17	1587	unexpected	shrink	vp_coord	The managers unwind and shrinks	4
3174	17	1587	expected	shrink	vp_coord	The managers unwind and shrink	4
3175	17	1588	unexpected	shun	vp_coord	The managers unwind and shuns	4
3176	17	1588	expected	shun	vp_coord	The managers unwind and shun	4
3177	17	1589	unexpected	shut	vp_coord	The managers unwind and shuts	4
3178	17	1589	expected	shut	vp_coord	The managers unwind and shut	4
3179	17	1590	unexpected	shy	vp_coord	The managers unwind and shies	4
3180	17	1590	expected	shy	vp_coord	The managers unwind and shy	4
3181	17	1591	unexpected	sidetrack	vp_coord	The managers unwind and sidetracks	4
3182	17	1591	expected	sidetrack	vp_coord	The managers unwind and sidetrack	4
3183	17	1592	unexpected	side	vp_coord	The managers unwind and sides	4
3184	17	1592	expected	side	vp_coord	The managers unwind and side	4
3185	17	1593	unexpected	sift	vp_coord	The managers unwind and sifts	4
3186	17	1593	expected	sift	vp_coord	The managers unwind and sift	4
3187	17	1594	unexpected	signal	vp_coord	The managers unwind and signals	4
3188	17	1594	expected	signal	vp_coord	The managers unwind and signal	4
3189	17	1595	unexpected	signify	vp_coord	The managers unwind and signifies	4
3190	17	1595	expected	signify	vp_coord	The managers unwind and signify	4
3191	17	1596	unexpected	sign	vp_coord	The managers unwind and signs	4
3192	17	1596	expected	sign	vp_coord	The managers unwind and sign	4
3193	17	1597	unexpected	simplify	vp_coord	The managers unwind and simplifies	4
3194	17	1597	expected	simplify	vp_coord	The managers unwind and simplify	4
3195	17	1598	unexpected	sing	vp_coord	The managers unwind and sings	4
3196	17	1598	expected	sing	vp_coord	The managers unwind and sing	4
3197	17	1599	unexpected	sink	vp_coord	The managers unwind and sinks	4
3198	17	1599	expected	sink	vp_coord	The managers unwind and sink	4
3199	17	1600	unexpected	sit	vp_coord	The managers unwind and sits	4
3200	17	1600	expected	sit	vp_coord	The managers unwind and sit	4
3201	17	1601	unexpected	skid	vp_coord	The managers unwind and skids	4
3202	17	1601	expected	skid	vp_coord	The managers unwind and skid	4
3203	17	1602	unexpected	skim	vp_coord	The managers unwind and skims	4
3204	17	1602	expected	skim	vp_coord	The managers unwind and skim	4
3205	17	1603	unexpected	skipper	vp_coord	The managers unwind and skippers	4
3206	17	1603	expected	skipper	vp_coord	The managers unwind and skipper	4
3207	17	1604	unexpected	skip	vp_coord	The managers unwind and skips	4
3208	17	1604	expected	skip	vp_coord	The managers unwind and skip	4
3209	17	1605	unexpected	ski	vp_coord	The managers unwind and skis	4
3210	17	1605	expected	ski	vp_coord	The managers unwind and ski	4
3211	17	1606	unexpected	slack	vp_coord	The managers unwind and slacks	4
3212	17	1606	expected	slack	vp_coord	The managers unwind and slack	4
3213	17	1607	unexpected	slam-dunk	vp_coord	The managers unwind and slam-dunks	4
3214	17	1607	expected	slam-dunk	vp_coord	The managers unwind and slam-dunk	4
3215	17	1608	unexpected	slash	vp_coord	The managers unwind and slashes	4
3216	17	1608	expected	slash	vp_coord	The managers unwind and slash	4
3217	17	1609	unexpected	sleep	vp_coord	The managers unwind and sleeps	4
3218	17	1609	expected	sleep	vp_coord	The managers unwind and sleep	4
3219	17	1610	unexpected	slide	vp_coord	The managers unwind and slides	4
3220	17	1610	expected	slide	vp_coord	The managers unwind and slide	4
3221	17	1611	unexpected	slip	vp_coord	The managers unwind and slips	4
3222	17	1611	expected	slip	vp_coord	The managers unwind and slip	4
3223	17	1612	unexpected	slog	vp_coord	The managers unwind and slogs	4
3224	17	1612	expected	slog	vp_coord	The managers unwind and slog	4
3225	17	1613	unexpected	slow	vp_coord	The managers unwind and slows	4
3226	17	1613	expected	slow	vp_coord	The managers unwind and slow	4
3227	17	1614	unexpected	slump	vp_coord	The managers unwind and slumps	4
3228	17	1614	expected	slump	vp_coord	The managers unwind and slump	4
3229	17	1615	unexpected	smash	vp_coord	The managers unwind and smashes	4
3230	17	1615	expected	smash	vp_coord	The managers unwind and smash	4
3231	17	1616	unexpected	smoke	vp_coord	The managers unwind and smokes	4
3232	17	1616	expected	smoke	vp_coord	The managers unwind and smoke	4
3233	17	1617	unexpected	smooth	vp_coord	The managers unwind and smooths	4
3234	17	1617	expected	smooth	vp_coord	The managers unwind and smooth	4
3235	17	1618	unexpected	smother	vp_coord	The managers unwind and smothers	4
3236	17	1618	expected	smother	vp_coord	The managers unwind and smother	4
3237	17	1619	unexpected	smuggle	vp_coord	The managers unwind and smuggles	4
3238	17	1619	expected	smuggle	vp_coord	The managers unwind and smuggle	4
3239	17	1620	unexpected	snatch	vp_coord	The managers unwind and snatches	4
3240	17	1620	expected	snatch	vp_coord	The managers unwind and snatch	4
3241	17	1621	unexpected	sniff	vp_coord	The managers unwind and sniffs	4
3242	17	1621	expected	sniff	vp_coord	The managers unwind and sniff	4
3243	17	1622	unexpected	soak	vp_coord	The managers unwind and soaks	4
3244	17	1622	expected	soak	vp_coord	The managers unwind and soak	4
3245	17	1623	unexpected	soar	vp_coord	The managers unwind and soars	4
3246	17	1623	expected	soar	vp_coord	The managers unwind and soar	4
3247	17	1624	unexpected	sob	vp_coord	The managers unwind and sobs	4
3248	17	1624	expected	sob	vp_coord	The managers unwind and sob	4
3249	17	1625	unexpected	socialize	vp_coord	The managers unwind and socializes	4
3250	17	1625	expected	socialize	vp_coord	The managers unwind and socialize	4
3251	17	1626	unexpected	sock	vp_coord	The managers unwind and socks	4
3252	17	1626	expected	sock	vp_coord	The managers unwind and sock	4
3253	17	1627	unexpected	soften	vp_coord	The managers unwind and softens	4
3254	17	1627	expected	soften	vp_coord	The managers unwind and soften	4
3255	17	1628	unexpected	solicit	vp_coord	The managers unwind and solicits	4
3256	17	1628	expected	solicit	vp_coord	The managers unwind and solicit	4
3257	17	1629	unexpected	solidify	vp_coord	The managers unwind and solidifies	4
3258	17	1629	expected	solidify	vp_coord	The managers unwind and solidify	4
3259	17	1630	unexpected	solve	vp_coord	The managers unwind and solves	4
3260	17	1630	expected	solve	vp_coord	The managers unwind and solve	4
3261	17	1631	unexpected	soothe	vp_coord	The managers unwind and soothes	4
3262	17	1631	expected	soothe	vp_coord	The managers unwind and soothe	4
3263	17	1632	unexpected	sort	vp_coord	The managers unwind and sorts	4
3264	17	1632	expected	sort	vp_coord	The managers unwind and sort	4
3265	17	1633	unexpected	sound	vp_coord	The managers unwind and sounds	4
3266	17	1633	expected	sound	vp_coord	The managers unwind and sound	4
3267	17	1634	unexpected	sour	vp_coord	The managers unwind and sours	4
3268	17	1634	expected	sour	vp_coord	The managers unwind and sour	4
3269	17	1635	unexpected	sow	vp_coord	The managers unwind and sows	4
3270	17	1635	expected	sow	vp_coord	The managers unwind and sow	4
3271	17	1636	unexpected	spare	vp_coord	The managers unwind and spares	4
3272	17	1636	expected	spare	vp_coord	The managers unwind and spare	4
3273	17	1637	unexpected	spark	vp_coord	The managers unwind and sparks	4
3274	17	1637	expected	spark	vp_coord	The managers unwind and spark	4
3275	17	1638	unexpected	spawn	vp_coord	The managers unwind and spawns	4
3276	17	1638	expected	spawn	vp_coord	The managers unwind and spawn	4
3277	17	1639	unexpected	speak	vp_coord	The managers unwind and speaks	4
3278	17	1639	expected	speak	vp_coord	The managers unwind and speak	4
3279	17	1640	unexpected	specialize	vp_coord	The managers unwind and specializes	4
3280	17	1640	expected	specialize	vp_coord	The managers unwind and specialize	4
3281	17	1641	unexpected	specify	vp_coord	The managers unwind and specifies	4
3282	17	1641	expected	specify	vp_coord	The managers unwind and specify	4
3283	17	1642	unexpected	speculate	vp_coord	The managers unwind and speculates	4
3284	17	1642	expected	speculate	vp_coord	The managers unwind and speculate	4
3285	17	1643	unexpected	speed	vp_coord	The managers unwind and speeds	4
3286	17	1643	expected	speed	vp_coord	The managers unwind and speed	4
3287	17	1644	unexpected	spell	vp_coord	The managers unwind and spells	4
3288	17	1644	expected	spell	vp_coord	The managers unwind and spell	4
3289	17	1645	unexpected	spend	vp_coord	The managers unwind and spends	4
3290	17	1645	expected	spend	vp_coord	The managers unwind and spend	4
3291	17	1646	unexpected	spill	vp_coord	The managers unwind and spills	4
3292	17	1646	expected	spill	vp_coord	The managers unwind and spill	4
3293	17	1647	unexpected	spin	vp_coord	The managers unwind and spins	4
3294	17	1647	expected	spin	vp_coord	The managers unwind and spin	4
3295	17	1648	unexpected	split	vp_coord	The managers unwind and splits	4
3296	17	1648	expected	split	vp_coord	The managers unwind and split	4
3297	17	1649	unexpected	sponsor	vp_coord	The managers unwind and sponsors	4
3298	17	1649	expected	sponsor	vp_coord	The managers unwind and sponsor	4
3299	17	1650	unexpected	spotlight	vp_coord	The managers unwind and spotlights	4
3300	17	1650	expected	spotlight	vp_coord	The managers unwind and spotlight	4
3301	17	1651	unexpected	spot	vp_coord	The managers unwind and spots	4
3302	17	1651	expected	spot	vp_coord	The managers unwind and spot	4
3303	17	1652	unexpected	spread	vp_coord	The managers unwind and spreads	4
3304	17	1652	expected	spread	vp_coord	The managers unwind and spread	4
3305	17	1653	unexpected	spring	vp_coord	The managers unwind and springs	4
3306	17	1653	expected	spring	vp_coord	The managers unwind and spring	4
3307	17	1654	unexpected	sprout	vp_coord	The managers unwind and sprouts	4
3308	17	1654	expected	sprout	vp_coord	The managers unwind and sprout	4
3309	17	1655	unexpected	spruce	vp_coord	The managers unwind and spruces	4
3310	17	1655	expected	spruce	vp_coord	The managers unwind and spruce	4
3311	17	1656	unexpected	spurn	vp_coord	The managers unwind and spurns	4
3312	17	1656	expected	spurn	vp_coord	The managers unwind and spurn	4
3313	17	1657	unexpected	spur	vp_coord	The managers unwind and spurs	4
3314	17	1657	expected	spur	vp_coord	The managers unwind and spur	4
3315	17	1658	unexpected	spy	vp_coord	The managers unwind and spies	4
3316	17	1658	expected	spy	vp_coord	The managers unwind and spy	4
3317	17	1659	unexpected	square	vp_coord	The managers unwind and squares	4
3318	17	1659	expected	square	vp_coord	The managers unwind and square	4
3319	17	1660	unexpected	squeeze	vp_coord	The managers unwind and squeezes	4
3320	17	1660	expected	squeeze	vp_coord	The managers unwind and squeeze	4
3321	18	1661	unexpected	stabilize	vp_coord	The senators understand and stabilizes	4
3322	18	1661	expected	stabilize	vp_coord	The senators understand and stabilize	4
3323	18	1662	unexpected	stack	vp_coord	The senators understand and stacks	4
3324	18	1662	expected	stack	vp_coord	The senators understand and stack	4
3325	18	1663	unexpected	staff	vp_coord	The senators understand and staffs	4
3326	18	1663	expected	staff	vp_coord	The senators understand and staff	4
3327	18	1664	unexpected	stage	vp_coord	The senators understand and stages	4
3328	18	1664	expected	stage	vp_coord	The senators understand and stage	4
3329	18	1665	unexpected	stain	vp_coord	The senators understand and stains	4
3330	18	1665	expected	stain	vp_coord	The senators understand and stain	4
3331	18	1666	unexpected	stall	vp_coord	The senators understand and stalls	4
3332	18	1666	expected	stall	vp_coord	The senators understand and stall	4
3333	18	1667	unexpected	stampede	vp_coord	The senators understand and stampedes	4
3334	18	1667	expected	stampede	vp_coord	The senators understand and stampede	4
3335	18	1668	unexpected	stamp	vp_coord	The senators understand and stamps	4
3336	18	1668	expected	stamp	vp_coord	The senators understand and stamp	4
3337	18	1669	unexpected	stanch	vp_coord	The senators understand and stanches	4
3338	18	1669	expected	stanch	vp_coord	The senators understand and stanch	4
3339	18	1670	unexpected	standardize	vp_coord	The senators understand and standardizes	4
3340	18	1670	expected	standardize	vp_coord	The senators understand and standardize	4
3341	18	1671	unexpected	stand	vp_coord	The senators understand and stands	4
3342	18	1671	expected	stand	vp_coord	The senators understand and stand	4
3343	18	1672	unexpected	start	vp_coord	The senators understand and starts	4
3344	18	1672	expected	start	vp_coord	The senators understand and start	4
3345	18	1673	unexpected	star	vp_coord	The senators understand and stars	4
3346	18	1673	expected	star	vp_coord	The senators understand and star	4
3347	18	1674	unexpected	starve	vp_coord	The senators understand and starves	4
3348	18	1674	expected	starve	vp_coord	The senators understand and starve	4
3349	18	1675	unexpected	stash	vp_coord	The senators understand and stashes	4
3350	18	1675	expected	stash	vp_coord	The senators understand and stash	4
3351	18	1676	unexpected	state	vp_coord	The senators understand and states	4
3352	18	1676	expected	state	vp_coord	The senators understand and state	4
3353	18	1677	unexpected	stave	vp_coord	The senators understand and staves	4
3354	18	1677	expected	stave	vp_coord	The senators understand and stave	4
3355	18	1678	unexpected	stay	vp_coord	The senators understand and stays	4
3356	18	1678	expected	stay	vp_coord	The senators understand and stay	4
3357	18	1679	unexpected	steal	vp_coord	The senators understand and steals	4
3358	18	1679	expected	steal	vp_coord	The senators understand and steal	4
3359	18	1680	unexpected	steer	vp_coord	The senators understand and steers	4
3360	18	1680	expected	steer	vp_coord	The senators understand and steer	4
3361	18	1681	unexpected	stem	vp_coord	The senators understand and stems	4
3362	18	1681	expected	stem	vp_coord	The senators understand and stem	4
3363	18	1682	unexpected	step	vp_coord	The senators understand and steps	4
3364	18	1682	expected	step	vp_coord	The senators understand and step	4
3365	18	1683	unexpected	sterilize	vp_coord	The senators understand and sterilizes	4
3366	18	1683	expected	sterilize	vp_coord	The senators understand and sterilize	4
3367	18	1684	unexpected	stick	vp_coord	The senators understand and sticks	4
3368	18	1684	expected	stick	vp_coord	The senators understand and stick	4
3369	18	1685	unexpected	stifle	vp_coord	The senators understand and stifles	4
3370	18	1685	expected	stifle	vp_coord	The senators understand and stifle	4
3371	18	1686	unexpected	stimulate	vp_coord	The senators understand and stimulates	4
3372	18	1686	expected	stimulate	vp_coord	The senators understand and stimulate	4
3373	18	1687	unexpected	stipulate	vp_coord	The senators understand and stipulates	4
3374	18	1687	expected	stipulate	vp_coord	The senators understand and stipulate	4
3375	18	1688	unexpected	stir	vp_coord	The senators understand and stirs	4
3376	18	1688	expected	stir	vp_coord	The senators understand and stir	4
3377	18	1689	unexpected	stockpile	vp_coord	The senators understand and stockpiles	4
3378	18	1689	expected	stockpile	vp_coord	The senators understand and stockpile	4
3379	18	1690	unexpected	stock	vp_coord	The senators understand and stocks	4
3380	18	1690	expected	stock	vp_coord	The senators understand and stock	4
3381	18	1691	unexpected	stomach	vp_coord	The senators understand and stomaches	4
3382	18	1691	expected	stomach	vp_coord	The senators understand and stomach	4
3383	18	1692	unexpected	stop	vp_coord	The senators understand and stops	4
3384	18	1692	expected	stop	vp_coord	The senators understand and stop	4
3385	18	1693	unexpected	store	vp_coord	The senators understand and stores	4
3386	18	1693	expected	store	vp_coord	The senators understand and store	4
3387	18	1694	unexpected	strafe	vp_coord	The senators understand and strafes	4
3388	18	1694	expected	strafe	vp_coord	The senators understand and strafe	4
3389	18	1695	unexpected	straighten	vp_coord	The senators understand and straightens	4
3390	18	1695	expected	straighten	vp_coord	The senators understand and straighten	4
3391	18	1696	unexpected	strain	vp_coord	The senators understand and strains	4
3392	18	1696	expected	strain	vp_coord	The senators understand and strain	4
3393	18	1697	unexpected	stray	vp_coord	The senators understand and strays	4
3394	18	1697	expected	stray	vp_coord	The senators understand and stray	4
3395	18	1698	unexpected	streamline	vp_coord	The senators understand and streamlines	4
3396	18	1698	expected	streamline	vp_coord	The senators understand and streamline	4
3397	18	1699	unexpected	streetspeak	vp_coord	The senators understand and streetspeaks	4
3398	18	1699	expected	streetspeak	vp_coord	The senators understand and streetspeak	4
3399	18	1700	unexpected	strengthen	vp_coord	The senators understand and strengthens	4
3400	18	1700	expected	strengthen	vp_coord	The senators understand and strengthen	4
3401	18	1701	unexpected	stress	vp_coord	The senators understand and stresses	4
3402	18	1701	expected	stress	vp_coord	The senators understand and stress	4
3403	18	1702	unexpected	stretch	vp_coord	The senators understand and stretches	4
3404	18	1702	expected	stretch	vp_coord	The senators understand and stretch	4
3405	18	1703	unexpected	strike	vp_coord	The senators understand and strikes	4
3406	18	1703	expected	strike	vp_coord	The senators understand and strike	4
3407	18	1704	unexpected	strip	vp_coord	The senators understand and strips	4
3408	18	1704	expected	strip	vp_coord	The senators understand and strip	4
3409	18	1705	unexpected	stroll	vp_coord	The senators understand and strolls	4
3410	18	1705	expected	stroll	vp_coord	The senators understand and stroll	4
3411	18	1706	unexpected	structure	vp_coord	The senators understand and structures	4
3412	18	1706	expected	structure	vp_coord	The senators understand and structure	4
3413	18	1707	unexpected	struggle	vp_coord	The senators understand and struggles	4
3414	18	1707	expected	struggle	vp_coord	The senators understand and struggle	4
3415	18	1708	unexpected	study	vp_coord	The senators understand and studies	4
3416	18	1708	expected	study	vp_coord	The senators understand and study	4
3417	18	1709	unexpected	stumble	vp_coord	The senators understand and stumbles	4
3418	18	1709	expected	stumble	vp_coord	The senators understand and stumble	4
3419	18	1710	unexpected	subcontract	vp_coord	The senators understand and subcontracts	4
3420	18	1710	expected	subcontract	vp_coord	The senators understand and subcontract	4
3421	18	1711	unexpected	subject	vp_coord	The senators understand and subjects	4
3422	18	1711	expected	subject	vp_coord	The senators understand and subject	4
3423	18	1712	unexpected	sublet	vp_coord	The senators understand and sublets	4
3424	18	1712	expected	sublet	vp_coord	The senators understand and sublet	4
3425	18	1713	unexpected	submit	vp_coord	The senators understand and submits	4
3426	18	1713	expected	submit	vp_coord	The senators understand and submit	4
3427	18	1714	unexpected	subordinate	vp_coord	The senators understand and subordinates	4
3428	18	1714	expected	subordinate	vp_coord	The senators understand and subordinate	4
3429	18	1715	unexpected	subpoena	vp_coord	The senators understand and subpoenas	4
3430	18	1715	expected	subpoena	vp_coord	The senators understand and subpoena	4
3431	18	1716	unexpected	subscribe	vp_coord	The senators understand and subscribes	4
3432	18	1716	expected	subscribe	vp_coord	The senators understand and subscribe	4
3433	18	1717	unexpected	subsidize	vp_coord	The senators understand and subsidizes	4
3434	18	1717	expected	subsidize	vp_coord	The senators understand and subsidize	4
3435	18	1718	unexpected	substantiate	vp_coord	The senators understand and substantiates	4
3436	18	1718	expected	substantiate	vp_coord	The senators understand and substantiate	4
3437	18	1719	unexpected	substitute	vp_coord	The senators understand and substitutes	4
3438	18	1719	expected	substitute	vp_coord	The senators understand and substitute	4
3439	18	1720	unexpected	subtract	vp_coord	The senators understand and subtracts	4
3440	18	1720	expected	subtract	vp_coord	The senators understand and subtract	4
3441	18	1721	unexpected	subvert	vp_coord	The senators understand and subverts	4
3442	18	1721	expected	subvert	vp_coord	The senators understand and subvert	4
3443	18	1722	unexpected	succeed	vp_coord	The senators understand and succeeds	4
3444	18	1722	expected	succeed	vp_coord	The senators understand and succeed	4
3445	18	1723	unexpected	sue	vp_coord	The senators understand and sues	4
3446	18	1723	expected	sue	vp_coord	The senators understand and sue	4
3447	18	1724	unexpected	suffer	vp_coord	The senators understand and suffers	4
3448	18	1724	expected	suffer	vp_coord	The senators understand and suffer	4
3449	18	1725	unexpected	suffice	vp_coord	The senators understand and suffices	4
3450	18	1725	expected	suffice	vp_coord	The senators understand and suffice	4
3451	18	1726	unexpected	suggest	vp_coord	The senators understand and suggests	4
3452	18	1726	expected	suggest	vp_coord	The senators understand and suggest	4
3453	18	1727	unexpected	suit	vp_coord	The senators understand and suits	4
3454	18	1727	expected	suit	vp_coord	The senators understand and suit	4
3455	18	1728	unexpected	summarize	vp_coord	The senators understand and summarizes	4
3456	18	1728	expected	summarize	vp_coord	The senators understand and summarize	4
3457	18	1729	unexpected	summon	vp_coord	The senators understand and summons	4
3458	18	1729	expected	summon	vp_coord	The senators understand and summon	4
3459	18	1730	unexpected	sum	vp_coord	The senators understand and sums	4
3460	18	1730	expected	sum	vp_coord	The senators understand and sum	4
3461	18	1731	unexpected	supersede	vp_coord	The senators understand and supersedes	4
3462	18	1731	expected	supersede	vp_coord	The senators understand and supersede	4
3463	18	1732	unexpected	supervise	vp_coord	The senators understand and supervises	4
3464	18	1732	expected	supervise	vp_coord	The senators understand and supervise	4
3465	18	1733	unexpected	supplement	vp_coord	The senators understand and supplements	4
3466	18	1733	expected	supplement	vp_coord	The senators understand and supplement	4
3467	18	1734	unexpected	supply	vp_coord	The senators understand and supplies	4
3468	18	1734	expected	supply	vp_coord	The senators understand and supply	4
3469	18	1735	unexpected	support	vp_coord	The senators understand and supports	4
3470	18	1735	expected	support	vp_coord	The senators understand and support	4
3471	18	1736	unexpected	suppose	vp_coord	The senators understand and supposes	4
3472	18	1736	expected	suppose	vp_coord	The senators understand and suppose	4
3473	18	1737	unexpected	suppress	vp_coord	The senators understand and suppresses	4
3474	18	1737	expected	suppress	vp_coord	The senators understand and suppress	4
3475	18	1738	unexpected	surface	vp_coord	The senators understand and surfaces	4
3476	18	1738	expected	surface	vp_coord	The senators understand and surface	4
3477	18	1739	unexpected	surge	vp_coord	The senators understand and surges	4
3478	18	1739	expected	surge	vp_coord	The senators understand and surge	4
3479	18	1740	unexpected	surpass	vp_coord	The senators understand and surpasses	4
3480	18	1740	expected	surpass	vp_coord	The senators understand and surpass	4
3481	18	1741	unexpected	surprise	vp_coord	The senators understand and surprises	4
3482	18	1741	expected	surprise	vp_coord	The senators understand and surprise	4
3483	18	1742	unexpected	surrender	vp_coord	The senators understand and surrenders	4
3484	18	1742	expected	surrender	vp_coord	The senators understand and surrender	4
3485	18	1743	unexpected	survey	vp_coord	The senators understand and surveys	4
3486	18	1743	expected	survey	vp_coord	The senators understand and survey	4
3487	18	1744	unexpected	survive	vp_coord	The senators understand and survives	4
3488	18	1744	expected	survive	vp_coord	The senators understand and survive	4
3489	18	1745	unexpected	suspect	vp_coord	The senators understand and suspects	4
3490	18	1745	expected	suspect	vp_coord	The senators understand and suspect	4
3491	18	1746	unexpected	suspend	vp_coord	The senators understand and suspends	4
3492	18	1746	expected	suspend	vp_coord	The senators understand and suspend	4
3493	18	1747	unexpected	sustain	vp_coord	The senators understand and sustains	4
3494	18	1747	expected	sustain	vp_coord	The senators understand and sustain	4
3495	18	1748	unexpected	swallow	vp_coord	The senators understand and swallows	4
3496	18	1748	expected	swallow	vp_coord	The senators understand and swallow	4
3497	18	1749	unexpected	swamp	vp_coord	The senators understand and swamps	4
3498	18	1749	expected	swamp	vp_coord	The senators understand and swamp	4
3499	18	1750	unexpected	swap	vp_coord	The senators understand and swaps	4
3500	18	1750	expected	swap	vp_coord	The senators understand and swap	4
3501	18	1751	unexpected	sway	vp_coord	The senators understand and sways	4
3502	18	1751	expected	sway	vp_coord	The senators understand and sway	4
3503	18	1752	unexpected	swear	vp_coord	The senators understand and swears	4
3504	18	1752	expected	swear	vp_coord	The senators understand and swear	4
3505	18	1753	unexpected	sweat	vp_coord	The senators understand and sweats	4
3506	18	1753	expected	sweat	vp_coord	The senators understand and sweat	4
3507	18	1754	unexpected	sweeten	vp_coord	The senators understand and sweetens	4
3508	18	1754	expected	sweeten	vp_coord	The senators understand and sweeten	4
3509	18	1755	unexpected	swell	vp_coord	The senators understand and swells	4
3510	18	1755	expected	swell	vp_coord	The senators understand and swell	4
3511	18	1756	unexpected	swing	vp_coord	The senators understand and swings	4
3512	18	1756	expected	swing	vp_coord	The senators understand and swing	4
3513	18	1757	unexpected	switch	vp_coord	The senators understand and switches	4
3514	18	1757	expected	switch	vp_coord	The senators understand and switch	4
3515	19	1758	unexpected	synthesize	vp_coord	The authors interpret and synthesizes	4
3516	19	1758	expected	synthesize	vp_coord	The authors interpret and synthesize	4
3517	19	1759	unexpected	tackle	vp_coord	The authors interpret and tackles	4
3518	19	1759	expected	tackle	vp_coord	The authors interpret and tackle	4
3519	19	1760	unexpected	tag	vp_coord	The authors interpret and tags	4
3520	19	1760	expected	tag	vp_coord	The authors interpret and tag	4
3521	19	1761	unexpected	take	vp_coord	The authors interpret and takes	4
3522	19	1761	expected	take	vp_coord	The authors interpret and take	4
3523	19	1762	unexpected	talk	vp_coord	The authors interpret and talks	4
3524	19	1762	expected	talk	vp_coord	The authors interpret and talk	4
3525	19	1763	unexpected	tamper	vp_coord	The authors interpret and tampers	4
3526	19	1763	expected	tamper	vp_coord	The authors interpret and tamper	4
3527	19	1764	unexpected	tandy	vp_coord	The authors interpret and tandies	4
3528	19	1764	expected	tandy	vp_coord	The authors interpret and tandy	4
3529	19	1765	unexpected	tap	vp_coord	The authors interpret and taps	4
3530	19	1765	expected	tap	vp_coord	The authors interpret and tap	4
3531	19	1766	unexpected	target	vp_coord	The authors interpret and targets	4
3532	19	1766	expected	target	vp_coord	The authors interpret and target	4
3533	19	1767	unexpected	tarnish	vp_coord	The authors interpret and tarnishes	4
3534	19	1767	expected	tarnish	vp_coord	The authors interpret and tarnish	4
3535	19	1768	unexpected	taste	vp_coord	The authors interpret and tastes	4
3536	19	1768	expected	taste	vp_coord	The authors interpret and taste	4
3537	19	1769	unexpected	tax	vp_coord	The authors interpret and taxes	4
3538	19	1769	expected	tax	vp_coord	The authors interpret and tax	4
3539	19	1770	unexpected	teach	vp_coord	The authors interpret and teaches	4
3540	19	1770	expected	teach	vp_coord	The authors interpret and teach	4
3541	19	1771	unexpected	team	vp_coord	The authors interpret and teams	4
3542	19	1771	expected	team	vp_coord	The authors interpret and team	4
3543	19	1772	unexpected	tear	vp_coord	The authors interpret and tears	4
3544	19	1772	expected	tear	vp_coord	The authors interpret and tear	4
3545	19	1773	unexpected	tell	vp_coord	The authors interpret and tells	4
3546	19	1773	expected	tell	vp_coord	The authors interpret and tell	4
3547	19	1774	unexpected	tender	vp_coord	The authors interpret and tenders	4
3548	19	1774	expected	tender	vp_coord	The authors interpret and tender	4
3549	19	1775	unexpected	tend	vp_coord	The authors interpret and tends	4
3550	19	1775	expected	tend	vp_coord	The authors interpret and tend	4
3551	19	1776	unexpected	terminate	vp_coord	The authors interpret and terminates	4
3552	19	1776	expected	terminate	vp_coord	The authors interpret and terminate	4
3553	19	1777	unexpected	term	vp_coord	The authors interpret and terms	4
3554	19	1777	expected	term	vp_coord	The authors interpret and term	4
3555	19	1778	unexpected	test-drive	vp_coord	The authors interpret and test-drives	4
3556	19	1778	expected	test-drive	vp_coord	The authors interpret and test-drive	4
3557	19	1779	unexpected	testify	vp_coord	The authors interpret and testifies	4
3558	19	1779	expected	testify	vp_coord	The authors interpret and testify	4
3559	19	1780	unexpected	test	vp_coord	The authors interpret and tests	4
3560	19	1780	expected	test	vp_coord	The authors interpret and test	4
3561	19	1781	unexpected	thank	vp_coord	The authors interpret and thanks	4
3562	19	1781	expected	thank	vp_coord	The authors interpret and thank	4
3563	19	1782	unexpected	the	vp_coord	The authors interpret and thes	4
3564	19	1782	expected	the	vp_coord	The authors interpret and the	4
3565	19	1783	unexpected	think	vp_coord	The authors interpret and thinks	4
3566	19	1783	expected	think	vp_coord	The authors interpret and think	4
3567	19	1784	unexpected	thrash	vp_coord	The authors interpret and thrashes	4
3568	19	1784	expected	thrash	vp_coord	The authors interpret and thrash	4
3569	19	1785	unexpected	threaten	vp_coord	The authors interpret and threatens	4
3570	19	1785	expected	threaten	vp_coord	The authors interpret and threaten	4
3571	19	1786	unexpected	thrive	vp_coord	The authors interpret and thrives	4
3572	19	1786	expected	thrive	vp_coord	The authors interpret and thrive	4
3573	19	1787	unexpected	throw	vp_coord	The authors interpret and throws	4
3574	19	1787	expected	throw	vp_coord	The authors interpret and throw	4
